threshold,faucet,reduction,comp,1,2,3,4,5,6,7,8,9,10
40200,15,66,8,0,63,64,64,65,66,64,66,71,65
40200,16,67,8,0,63,64,64,65,66,65,67,72,65
40200,17,67,8,0,63,64,65,66,66,65,67,72,66
40300,8,63,9,0,60,61,61,62,62,62,62,66,60
40300,9,63,8,0,61,62,62,62,63,62,63,67,61
40300,10,64,8,0,61,62,62,63,63,62,63,67,61
40300,11,64,8,0,61,62,63,63,64,63,64,68,62
40300,12,65,8,0,62,63,63,64,64,63,64,69,63
40300,13,65,8,0,62,63,63,64,65,63,65,70,63
40300,14,66,8,0,62,63,64,65,65,64,66,70,64
40300,15,66,8,0,63,64,64,65,65,64,66,71,65
40300,16,67,8,0,63,64,64,65,66,65,67,72,65
40300,17,67,8,0,63,64,65,66,66,65,67,72,66
40400,8,63,9,0,60,61,61,62,62,62,62,66,60
40400,9,63,8,0,61,62,62,62,63,62,63,67,61
40400,10,64,8,0,61,62,62,63,63,62,63,67,61
40400,11,64,8,0,61,62,63,63,64,63,64,68,62
40400,12,65,8,0,62,63,63,64,64,63,64,69,63
40400,13,65,8,0,62,63,63,64,65,63,65,70,63
40400,14,66,8,0,62,63,64,65,65,64,66,70,64
40400,15,66,8,0,63,64,64,65,65,64,66,71,65
40400,16,67,8,0,63,64,64,65,66,64,67,72,65
40400,17,67,8,0,63,64,65,66,66,65,67,72,66
40500,8,63,9,0,60,61,61,62,62,62,62,66,60
40500,9,63,8,0,61,62,62,62,63,62,63,67,61
40500,10,64,8,0,61,62,62,63,63,62,63,67,61
40500,11,64,8,0,61,62,62,63,64,63,64,68,62
40500,12,65,8,0,62,63,63,64,64,63,64,69,63
40500,13,65,8,0,62,63,63,64,65,63,65,69,63
40500,14,66,8,0,62,63,64,64,65,64,66,70,64
40500,15,66,8,0,62,64,64,65,65,64,66,71,65
40500,16,67,8,0,63,64,64,65,66,64,67,72,65
40500,17,67,8,0,63,64,65,66,66,65,67,72,66
40600,8,63,9,0,60,61,61,62,62,62,62,66,60
40600,9,63,8,0,61,62,62,62,63,62,63,67,61
40600,10,64,8,0,61,62,62,63,63,62,63,67,61
40600,11,64,8,0,61,62,62,63,64,63,64,68,62
40600,12,65,8,0,62,63,63,64,64,63,64,69,63
40600,13,65,8,0,62,63,63,64,65,63,65,69,63
40600,14,66,8,0,62,63,64,64,65,64,66,70,64
40600,15,66,8,0,62,64,64,65,65,64,66,71,65
40600,16,67,8,0,63,64,64,65,66,64,67,72,65
40600,17,67,8,0,63,64,65,66,66,65,67,72,66
40700,8,63,9,0,60,61,61,62,62,62,62,66,60
40700,9,63,8,0,61,62,62,62,63,62,63,66,61
40700,10,64,8,0,61,62,62,63,63,62,63,67,61
40700,11,64,8,0,61,62,62,63,64,63,64,68,62
40700,12,65,8,0,62,63,63,64,64,63,64,69,63
40700,13,65,8,0,62,63,63,64,65,63,65,69,63
40700,14,66,8,0,62,63,64,64,65,64,66,70,64
40700,15,66,8,0,62,64,64,65,65,64,66,71,65
40700,16,67,8,0,63,64,64,65,66,64,67,72,65
40700,17,67,8,0,63,64,65,66,66,65,67,72,66
40800,9,63,8,0,61,62,62,62,63,62,63,66,61
40800,10,64,8,0,61,62,62,63,63,62,63,67,61
40800,11,64,8,0,61,62,62,63,64,63,64,68,62
40800,12,65,8,0,62,63,63,64,64,63,64,69,63
40800,13,65,8,0,62,63,63,64,65,63,65,69,63
40800,14,66,8,0,62,63,64,64,65,64,66,70,64
40800,15,66,8,0,62,64,64,65,65,64,66,71,65
40800,16,67,8,0,63,64,64,65,66,64,67,72,65
40800,17,67,8,0,63,64,65,66,66,65,67,72,66
40900,9,63,8,0,61,62,62,62,63,62,63,66,60
40900,10,64,8,0,61,62,62,63,63,62,63,67,61
40900,11,64,8,0,61,62,62,63,64,63,64,68,62
40900,12,65,8,0,62,63,63,64,64,63,64,69,63
40900,13,65,8,0,62,63,63,64,64,63,65,69,63
40900,14,66,8,0,62,63,64,64,65,64,66,70,64
40900,15,66,8,0,62,64,64,65,65,64,66,71,65
40900,16,67,8,0,63,64,64,65,66,64,67,72,65
40900,17,67,8,0,63,64,65,66,66,65,67,72,66
41000,9,63,8,0,61,62,62,62,63,62,63,66,60
41000,10,64,8,0,61,62,62,63,63,62,63,67,61
41000,11,64,8,0,61,62,62,63,64,63,64,68,62
41000,12,65,8,0,62,63,63,64,64,63,64,69,62
41000,13,65,8,0,62,63,63,64,64,63,65,69,63
41000,14,66,8,0,62,63,64,64,65,64,65,70,64
41000,15,66,8,0,62,64,64,65,65,64,66,71,65
41000,16,67,8,0,63,64,64,65,66,64,67,72,65
41000,17,67,8,0,63,64,65,66,66,65,67,72,66
41100,9,63,8,0,61,62,62,62,63,62,63,66,60
41100,10,64,8,0,61,62,62,63,63,62,63,67,61
41100,11,64,8,0,61,62,62,63,64,63,64,68,62
41100,12,65,8,0,62,63,63,64,64,63,64,69,62
41100,13,65,8,0,62,63,63,64,64,63,65,69,63
41100,14,66,8,0,62,63,64,64,65,64,65,70,64
41100,15,66,8,0,62,64,64,65,65,64,66,71,64
41100,16,67,8,0,63,64,64,65,66,64,67,71,65
41100,17,67,8,0,63,64,65,66,66,65,67,72,66
41200,9,63,8,0,61,62,62,62,63,62,63,66,60
41200,10,64,8,0,61,62,62,63,63,62,63,67,61
41200,11,64,8,0,61,62,62,63,64,63,64,68,62
41200,12,65,8,0,62,63,63,64,64,63,64,69,62
41200,13,65,8,0,62,63,63,64,64,63,65,69,63
41200,14,66,8,0,62,63,63,64,65,64,65,70,64
41200,15,66,8,0,62,64,64,65,65,64,66,71,64
41200,16,67,8,0,63,64,64,65,66,64,67,71,65
41200,17,67,8,0,63,64,65,66,66,65,67,72,66
41300,9,63,8,0,61,61,62,62,63,62,63,66,60
41300,10,64,8,0,61,62,62,63,63,62,63,67,61
41300,11,64,8,0,61,62,62,63,64,63,64,68,62
41300,12,65,8,0,62,63,63,64,64,63,64,69,62
41300,13,65,8,0,62,63,63,64,64,63,65,69,63
41300,14,66,8,0,62,63,63,64,65,64,65,70,64
41300,15,66,8,0,62,64,64,65,65,64,66,71,64
41300,16,67,8,0,63,64,64,65,66,64,67,71,65
41300,17,67,8,0,63,64,65,66,66,65,67,72,66
41400,9,63,8,0,61,61,62,62,63,62,63,66,60
41400,10,64,8,0,61,62,62,63,63,62,63,67,61
41400,11,64,8,0,61,62,62,63,64,63,64,68,62
41400,12,65,8,0,62,63,63,64,64,63,64,69,62
41400,13,65,8,0,62,63,63,64,64,63,65,69,63
41400,14,66,8,0,62,63,63,64,65,64,65,70,64
41400,15,66,8,0,62,64,64,65,65,64,66,71,64
41400,16,67,8,0,63,64,64,65,66,64,67,71,65
41400,17,67,8,0,63,64,65,66,66,65,67,72,66
41500,9,63,8,0,61,61,62,62,63,62,63,66,60
41500,10,64,8,0,61,62,62,63,63,62,63,67,61
41500,11,64,8,0,61,62,62,63,64,63,64,68,62
41500,12,65,8,0,62,63,63,64,64,63,64,69,62
41500,13,65,8,0,62,63,63,64,64,63,65,69,63
41500,14,66,8,0,62,63,63,64,65,64,65,70,64
41500,15,66,8,0,62,64,64,65,65,64,66,71,64
41500,16,67,8,0,63,64,64,65,66,64,67,71,65
41500,17,67,8,0,63,64,65,66,66,65,67,72,66
41600,9,63,8,0,61,61,62,62,63,62,63,66,60
41600,10,64,8,0,61,62,62,63,63,62,63,67,61
41600,11,64,8,0,61,62,62,63,64,62,64,68,62
41600,12,65,8,0,62,63,63,63,64,63,64,69,62
41600,13,65,8,0,62,63,63,64,64,63,65,69,63
41600,14,66,8,0,62,63,63,64,65,64,65,70,64
41600,15,66,8,0,62,64,64,65,65,64,66,71,64
41600,16,66,8,0,63,64,64,65,66,64,67,71,65
41600,17,67,8,0,63,64,65,66,66,65,67,72,66
41600,18,67,8,0,63,65,65,66,67,65,68,73,66
41700,9,63,8,0,61,61,62,62,63,62,63,66,60
41700,10,64,8,0,61,62,62,63,63,62,63,67,61
41700,11,64,8,0,61,62,62,63,64,62,64,68,62
41700,12,64,8,0,62,63,63,63,64,63,64,69,62
41700,13,65,8,0,62,63,63,64,64,63,65,69,63
41700,14,65,8,0,62,63,63,64,65,64,65,70,64
41700,15,66,8,0,62,64,64,65,65,64,66,71,64
41700,16,66,8,0,63,64,64,65,66,64,67,71,65
41700,17,67,8,0,63,64,64,66,66,65,67,72,66
41700,18,67,8,0,63,65,65,66,67,65,68,73,66
41800,9,63,8,0,61,61,62,62,63,62,63,66,60
41800,10,63,8,0,61,62,62,63,63,62,63,67,61
41800,11,64,8,0,61,62,62,63,63,62,64,68,62
41800,12,64,8,0,62,63,63,63,64,63,64,68,62
41800,13,65,8,0,62,63,63,64,64,63,65,69,63
41800,14,65,8,0,62,63,63,64,65,64,65,70,64
41800,15,66,8,0,62,64,64,65,65,64,66,71,64
41800,16,66,8,0,63,64,64,65,66,64,66,71,65
41800,17,67,8,0,63,64,64,66,66,65,67,72,66
41800,18,67,8,0,63,65,65,66,67,65,68,73,66
41900,9,63,8,0,61,61,62,62,63,62,63,66,60
41900,10,63,8,0,61,62,62,63,63,62,63,67,61
41900,11,64,8,0,61,62,62,63,63,62,64,68,62
41900,12,64,8,0,62,63,63,63,64,63,64,68,62
41900,13,65,8,0,62,63,63,64,64,63,65,69,63
41900,14,65,8,0,62,63,63,64,65,64,65,70,64
41900,15,66,8,0,62,64,64,65,65,64,66,71,64
41900,16,66,8,0,63,64,64,65,66,64,66,71,65
41900,17,67,8,0,63,64,64,66,66,65,67,72,66
41900,18,67,8,0,63,65,65,66,67,65,68,73,66
42000,9,63,8,0,61,61,62,62,63,62,63,66,60
42000,10,63,8,0,61,62,62,63,63,62,63,67,61
42000,11,64,8,0,61,62,62,63,63,62,64,68,62
42000,12,64,8,0,62,63,63,63,64,63,64,68,62
42000,13,65,8,0,62,63,63,64,64,63,65,69,63
42000,14,65,8,0,62,63,63,64,65,64,65,70,64
42000,15,66,8,0,62,64,64,65,65,64,66,71,64
42000,16,66,8,0,63,64,64,65,66,64,66,71,65
42000,17,67,8,0,63,64,64,66,66,65,67,72,66
42000,18,67,8,0,63,65,65,66,67,65,68,73,66
42100,9,63,8,0,61,61,62,62,63,62,63,66,60
42100,10,63,8,0,61,62,62,63,63,62,63,67,61
42100,11,64,8,0,61,62,62,63,63,62,64,68,62
42100,12,64,8,0,62,63,63,63,64,63,64,68,62
42100,13,65,8,0,62,63,63,64,64,63,65,69,63
42100,14,65,8,0,62,63,63,64,65,64,65,70,64
42100,15,66,8,0,62,64,64,65,65,64,66,71,64
42100,16,66,8,0,63,64,64,65,66,64,66,71,65
42100,17,67,8,0,63,64,64,66,66,65,67,72,66
42100,18,67,8,0,63,65,65,66,66,65,68,73,66
42200,9,63,8,0,61,61,62,62,63,62,62,66,60
42200,10,63,8,0,61,62,62,63,63,62,63,67,61
42200,11,64,8,0,61,62,62,63,63,62,64,68,62
42200,12,64,8,0,62,63,63,63,64,63,64,68,62
42200,13,65,8,0,62,63,63,64,64,63,65,69,63
42200,14,65,8,0,62,63,63,64,65,64,65,70,64
42200,15,66,8,0,62,64,64,65,65,64,66,71,64
42200,16,66,8,0,63,64,64,65,66,64,66,71,65
42200,17,67,8,0,63,64,64,66,66,65,67,72,66
42200,18,67,8,0,63,65,65,66,66,65,67,73,66
42300,9,63,8,0,61,61,62,62,63,62,62,66,60
42300,10,63,8,0,61,62,62,63,63,62,63,67,61
42300,11,64,8,0,61,62,62,63,63,62,64,68,62
42300,12,64,8,0,62,63,63,63,64,63,64,68,62
42300,13,65,8,0,62,63,63,64,64,63,65,69,63
42300,14,65,8,0,62,63,63,64,65,64,65,70,64
42300,15,66,8,0,62,64,64,65,65,64,66,70,64
42300,16,66,8,0,63,64,64,65,66,64,66,71,65
42300,17,67,8,0,63,64,64,66,66,65,67,72,65
42300,18,67,8,0,63,65,65,66,66,65,67,73,66
42400,9,63,8,0,61,61,62,62,63,62,62,66,60
42400,10,63,8,0,61,62,62,63,63,62,63,67,61
42400,11,64,8,0,61,62,62,63,63,62,64,68,62
42400,12,64,8,0,62,63,63,63,64,63,64,68,62
42400,13,65,8,0,62,63,63,64,64,63,65,69,63
42400,14,65,8,0,62,63,63,64,65,64,65,70,64
42400,15,66,8,0,62,64,64,65,65,64,66,70,64
42400,16,66,8,0,63,64,64,65,66,64,66,71,65
42400,17,67,8,0,63,64,64,65,66,65,67,72,65
42400,18,67,8,0,63,65,65,66,66,65,67,73,66
42500,9,63,8,0,61,61,62,62,63,62,62,66,60
42500,10,63,8,0,61,62,62,63,63,62,63,67,61
42500,11,64,8,0,61,62,62,63,63,62,64,68,62
42500,12,64,8,0,62,63,63,63,64,63,64,68,62
42500,13,65,8,0,62,63,63,64,64,63,65,69,63
42500,14,65,8,0,62,63,63,64,65,63,65,70,63
42500,15,66,8,0,62,64,64,65,65,64,66,70,64
42500,16,66,8,0,63,64,64,65,66,64,66,71,65
42500,17,67,8,0,63,64,64,65,66,65,67,72,65
42500,18,67,8,0,63,64,65,66,66,65,67,72,66
42600,9,63,8,0,61,61,62,62,63,62,62,66,60
42600,10,63,8,0,61,62,62,63,63,62,63,67,61
42600,11,64,8,0,61,62,62,63,63,62,64,68,62
42600,12,64,8,0,62,63,63,63,64,63,64,68,62
42600,13,65,8,0,62,63,63,64,64,63,65,69,63
42600,14,65,8,0,62,63,63,64,65,63,65,70,63
42600,15,66,8,0,62,64,64,65,65,64,66,70,64
42600,16,66,8,0,63,64,64,65,66,64,66,71,65
42600,17,67,8,0,63,64,64,65,66,65,67,72,65
42600,18,67,8,0,63,64,65,66,66,65,67,72,66
42700,9,63,8,0,61,61,62,62,63,62,62,66,60
42700,10,63,8,0,61,62,62,63,63,62,63,67,61
42700,11,64,8,0,61,62,62,63,63,62,64,68,62
42700,12,64,8,0,62,63,63,63,64,63,64,68,62
42700,13,65,8,0,62,63,63,64,64,63,65,69,63
42700,14,65,8,0,62,63,63,64,65,63,65,70,63
42700,15,66,8,0,62,63,64,65,65,64,66,70,64
42700,16,66,8,0,63,64,64,65,66,64,66,71,65
42700,17,67,8,0,63,64,64,65,66,64,67,72,65
42700,18,67,8,0,63,64,65,66,66,65,67,72,66
42800,9,63,8,0,61,61,62,62,63,62,62,66,60
42800,10,63,8,0,61,62,62,63,63,62,63,67,61
42800,11,64,8,0,61,62,62,63,63,62,64,68,62
42800,12,64,8,0,62,63,63,63,64,63,64,68,62
42800,13,65,8,0,62,63,63,64,64,63,65,69,63
42800,14,65,8,0,62,63,63,64,65,63,65,70,63
42800,15,66,8,0,62,63,64,65,65,64,66,70,64
42800,16,66,8,0,63,64,64,65,66,64,66,71,65
42800,17,67,8,0,63,64,64,65,66,64,67,72,65
42800,18,67,8,0,63,64,65,66,66,65,67,72,66
42900,9,63,8,0,61,61,62,62,63,62,62,66,60
42900,10,63,8,0,61,62,62,63,63,62,63,67,61
42900,11,64,8,0,61,62,62,63,63,62,64,68,62
42900,12,64,8,0,62,63,63,63,64,63,64,68,62
42900,13,65,8,0,62,63,63,64,64,63,65,69,63
42900,14,65,8,0,62,63,63,64,65,63,65,70,63
42900,15,66,8,0,62,63,64,65,65,64,66,70,64
42900,16,66,8,0,63,64,64,65,66,64,66,71,65
42900,17,67,8,0,63,64,64,65,66,64,67,72,65
42900,18,67,8,0,63,64,65,66,66,65,67,72,66
43000,9,63,8,0,61,61,62,62,63,62,62,66,60
43000,10,63,8,0,61,62,62,63,63,62,63,67,61
43000,11,64,8,0,61,62,62,63,63,62,64,68,61
43000,12,64,8,0,62,63,63,63,64,63,64,68,62
43000,13,65,8,0,62,63,63,64,64,63,65,69,63
43000,14,65,8,0,62,63,63,64,65,63,65,70,63
43000,15,66,8,0,62,63,64,65,65,64,66,70,64
43000,16,66,8,0,62,64,64,65,65,64,66,71,65
43000,17,67,8,0,63,64,64,65,66,64,67,72,65
43000,18,67,8,0,63,64,65,66,66,65,67,72,66
43100,9,63,9,0,61,61,62,62,62,62,62,66,60
43100,10,63,8,0,61,62,62,63,63,62,63,67,61
43100,11,64,8,0,61,62,62,63,63,62,64,68,61
43100,12,64,8,0,61,62,63,63,64,63,64,68,62
43100,13,65,8,0,62,63,63,64,64,63,65,69,63
43100,14,65,8,0,62,63,63,64,65,63,65,70,63
43100,15,66,8,0,62,63,64,65,65,64,66,70,64
43100,16,66,8,0,62,64,64,65,65,64,66,71,65
43100,17,67,8,0,63,64,64,65,66,64,67,72,65
43100,18,67,8,0,63,64,65,66,66,65,67,72,66
43200,9,63,9,0,61,61,62,62,62,62,62,66,60
43200,10,63,8,0,61,62,62,63,63,62,63,67,61
43200,11,64,8,0,61,62,62,63,63,62,63,68,61
43200,12,64,8,0,61,62,63,63,64,63,64,68,62
43200,13,65,8,0,62,63,63,64,64,63,65,69,63
43200,14,65,8,0,62,63,63,64,65,63,65,70,63
43200,15,66,8,0,62,63,64,65,65,64,66,70,64
43200,16,66,8,0,62,64,64,65,65,64,66,71,65
43200,17,67,8,0,63,64,64,65,66,64,67,72,65
43200,18,67,8,0,63,64,65,66,66,65,67,72,66
43300,9,63,9,0,61,61,62,62,62,62,62,66,60
43300,10,63,8,0,61,62,62,62,63,62,63,67,61
43300,11,64,8,0,61,62,62,63,63,62,63,68,61
43300,12,64,8,0,61,62,63,63,64,63,64,68,62
43300,13,65,8,0,62,63,63,64,64,63,65,69,63
43300,14,65,8,0,62,63,63,64,65,63,65,70,63
43300,15,66,8,0,62,63,64,65,65,64,66,70,64
43300,16,66,8,0,62,64,64,65,65,64,66,71,65
43300,17,67,8,0,63,64,64,65,66,64,67,72,65
43300,18,67,8,0,63,64,65,66,66,65,67,72,66
43400,9,63,9,0,60,61,62,62,62,62,62,66,60
43400,10,63,8,0,61,62,62,62,63,62,63,67,61
43400,11,64,8,0,61,62,62,63,63,62,63,68,61
43400,12,64,8,0,61,62,63,63,64,63,64,68,62
43400,13,65,8,0,62,63,63,64,64,63,65,69,63
43400,14,65,8,0,62,63,63,64,65,63,65,70,63
43400,15,66,8,0,62,63,64,65,65,64,66,70,64
43400,16,66,8,0,62,64,64,65,65,64,66,71,65
43400,17,67,8,0,63,64,64,65,66,64,67,72,65
43400,18,67,8,0,63,64,65,66,66,65,67,72,66
43500,9,63,9,0,60,61,62,62,62,62,62,66,60
43500,10,63,8,0,61,62,62,62,63,62,63,67,61
43500,11,64,8,0,61,62,62,63,63,62,63,67,61
43500,12,64,8,0,61,62,63,63,64,63,64,68,62
43500,13,65,8,0,62,63,63,64,64,63,65,69,63
43500,14,65,8,0,62,63,63,64,65,63,65,70,63
43500,15,66,8,0,62,63,64,65,65,64,66,70,64
43500,16,66,8,0,62,64,64,65,65,64,66,71,65
43500,17,67,8,0,63,64,64,65,66,64,67,72,65
43500,18,67,8,0,63,64,65,66,66,65,67,72,66
43600,9,63,9,0,60,61,62,62,62,62,62,66,60
43600,10,63,8,0,61,62,62,62,63,62,63,67,61
43600,11,64,8,0,61,62,62,63,63,62,63,67,61
43600,12,64,8,0,61,62,63,63,64,63,64,68,62
43600,13,65,8,0,62,63,63,64,64,63,64,69,63
43600,14,65,8,0,62,63,63,64,65,63,65,69,63
43600,15,66,8,0,62,63,64,65,65,64,66,70,64
43600,16,66,8,0,62,64,64,65,65,64,66,71,65
43600,17,67,8,0,63,64,64,65,66,64,67,72,65
43600,18,67,8,0,63,64,65,66,66,65,67,72,66
43700,9,63,9,0,60,61,62,62,62,62,62,66,60
43700,10,63,8,0,61,62,62,62,63,62,63,67,61
43700,11,64,8,0,61,62,62,63,63,62,63,67,61
43700,12,64,8,0,61,62,63,63,64,63,64,68,62
43700,13,65,8,0,62,63,63,64,64,63,64,69,63
43700,14,65,8,0,62,63,63,64,65,63,65,69,63
43700,15,66,8,0,62,63,64,64,65,64,66,70,64
43700,16,66,8,0,62,64,64,65,65,64,66,71,65
43700,17,67,8,0,63,64,64,65,66,64,67,71,65
43700,18,67,8,0,63,64,65,66,66,65,67,72,66
43800,9,63,9,0,60,61,61,62,62,62,62,66,60
43800,10,63,8,0,61,62,62,62,63,62,63,67,61
43800,11,64,8,0,61,62,62,63,63,62,63,67,61
43800,12,64,8,0,61,62,63,63,64,63,64,68,62
43800,13,65,8,0,62,63,63,64,64,63,64,69,63
43800,14,65,8,0,62,63,63,64,65,63,65,69,63
43800,15,66,8,0,62,63,64,64,65,64,66,70,64
43800,16,66,8,0,62,64,64,65,65,64,66,71,64
43800,17,67,8,0,63,64,64,65,66,64,67,71,65
43800,18,67,8,0,63,64,65,66,66,65,67,72,66
43900,9,63,9,0,60,61,61,62,62,62,62,66,60
43900,10,63,8,0,61,62,62,62,63,62,63,67,61
43900,11,64,8,0,61,62,62,63,63,62,63,67,61
43900,12,64,8,0,61,62,62,63,64,63,64,68,62
43900,13,65,8,0,62,63,63,64,64,63,64,69,63
43900,14,65,8,0,62,63,63,64,65,63,65,69,63
43900,15,66,8,0,62,63,63,64,65,64,66,70,64
43900,16,66,8,0,62,64,64,65,65,64,66,71,64
43900,17,67,8,0,63,64,64,65,66,64,67,71,65
43900,18,67,8,0,63,64,65,66,66,65,67,72,66
43900,19,67,8,0,63,65,65,66,67,65,68,73,66
44000,9,63,9,0,60,61,61,62,62,62,62,66,60
44000,10,63,8,0,61,62,62,62,63,62,63,67,61
44000,11,64,8,0,61,62,62,63,63,62,63,67,61
44000,12,64,8,0,61,62,62,63,64,63,64,68,62
44000,13,65,8,0,62,63,63,64,64,63,64,69,63
44000,14,65,8,0,62,63,63,64,64,63,65,69,63
44000,15,66,8,0,62,63,63,64,65,64,66,70,64
44000,16,66,8,0,62,64,64,65,65,64,66,71,64
44000,17,67,8,0,63,64,64,65,66,64,67,71,65
44000,18,67,8,0,63,64,64,66,66,65,67,72,66
44000,19,67,8,0,63,65,65,66,67,65,68,73,66
44100,9,63,9,0,60,61,61,62,62,62,62,66,60
44100,10,63,8,0,61,62,62,62,63,62,63,67,61
44100,11,64,8,0,61,62,62,63,63,62,63,67,61
44100,12,64,8,0,61,62,62,63,64,63,64,68,62
44100,13,65,8,0,62,63,63,64,64,63,64,69,63
44100,14,65,8,0,62,63,63,64,64,63,65,69,63
44100,15,66,8,0,62,63,63,64,65,64,66,70,64
44100,16,66,8,0,62,64,64,65,65,64,66,71,64
44100,17,67,8,0,63,64,64,65,66,64,67,71,65
44100,18,67,8,0,63,64,64,66,66,65,67,72,66
44100,19,67,8,0,63,65,65,66,67,65,68,73,66
44200,9,63,9,0,60,61,61,62,62,62,62,66,60
44200,10,63,8,0,61,62,62,62,63,62,63,67,61
44200,11,64,8,0,61,62,62,63,63,62,63,67,61
44200,12,64,8,0,61,62,62,63,64,63,64,68,62
44200,13,65,8,0,62,63,63,64,64,63,64,69,63
44200,14,65,8,0,62,63,63,64,64,63,65,69,63
44200,15,66,8,0,62,63,63,64,65,64,65,70,64
44200,16,66,8,0,62,64,64,65,65,64,66,71,64
44200,17,66,8,0,63,64,64,65,66,64,67,71,65
44200,18,67,8,0,63,64,64,66,66,65,67,72,66
44200,19,67,8,0,63,65,65,66,67,65,68,73,66
44300,9,63,9,0,60,61,61,62,62,62,62,66,60
44300,10,63,8,0,61,62,62,62,63,62,63,67,61
44300,11,64,8,0,61,62,62,63,63,62,63,67,61
44300,12,64,8,0,61,62,62,63,64,63,64,68,62
44300,13,65,8,0,62,63,63,64,64,63,64,69,63
44300,14,65,8,0,62,63,63,64,64,63,65,69,63
44300,15,66,8,0,62,63,63,64,65,64,65,70,64
44300,16,66,8,0,62,64,64,65,65,64,66,71,64
44300,17,66,8,0,63,64,64,65,66,64,66,71,65
44300,18,67,8,0,63,64,64,66,66,65,67,72,66
44300,19,67,8,0,63,65,65,66,67,65,68,73,66
44400,9,63,9,0,60,61,61,62,62,62,62,66,60
44400,10,63,8,0,61,62,62,62,63,62,63,67,61
44400,11,64,8,0,61,62,62,63,63,62,63,67,61
44400,12,64,8,0,61,62,62,63,64,63,64,68,62
44400,13,65,8,0,62,63,63,64,64,63,64,69,62
44400,14,65,8,0,62,63,63,64,64,63,65,69,63
44400,15,66,8,0,62,63,63,64,65,64,65,70,64
44400,16,66,8,0,62,64,64,65,65,64,66,71,64
44400,17,66,8,0,63,64,64,65,66,64,66,71,65
44400,18,67,8,0,63,64,64,66,66,65,67,72,66
44400,19,67,8,0,63,65,65,66,67,65,68,73,66
44500,9,63,9,0,60,61,61,62,62,62,62,66,60
44500,10,63,8,0,61,62,62,62,63,62,63,67,61
44500,11,64,8,0,61,62,62,63,63,62,63,67,61
44500,12,64,8,0,61,62,62,63,64,63,64,68,62
44500,13,65,8,0,62,63,63,64,64,63,64,69,62
44500,14,65,8,0,62,63,63,64,64,63,65,69,63
44500,15,66,8,0,62,63,63,64,65,64,65,70,64
44500,16,66,8,0,62,64,64,65,65,64,66,71,64
44500,17,66,8,0,63,64,64,65,66,64,66,71,65
44500,18,67,8,0,63,64,64,66,66,65,67,72,66
44500,19,67,8,0,63,65,65,66,66,65,67,73,66
44600,9,63,9,0,60,61,61,62,62,62,62,66,60
44600,10,63,8,0,61,62,62,62,63,62,63,67,61
44600,11,64,8,0,61,62,62,63,63,62,63,67,61
44600,12,64,8,0,61,62,62,63,64,63,64,68,62
44600,13,65,8,0,62,63,63,63,64,63,64,69,62
44600,14,65,8,0,62,63,63,64,64,63,65,69,63
44600,15,65,8,0,62,63,63,64,65,64,65,70,64
44600,16,66,8,0,62,64,64,65,65,64,66,71,64
44600,17,66,8,0,63,64,64,65,66,64,66,71,65
44600,18,67,8,0,63,64,64,65,66,65,67,72,66
44600,19,67,8,0,63,65,65,66,66,65,67,73,66
44700,9,63,9,0,60,61,61,62,62,62,62,66,60
44700,10,63,8,0,61,62,62,62,63,62,63,67,61
44700,11,64,8,0,61,62,62,63,63,62,63,67,61
44700,12,64,8,0,61,62,62,63,64,63,64,68,62
44700,13,65,8,0,62,63,63,63,64,63,64,69,62
44700,14,65,8,0,62,63,63,64,64,63,65,69,63
44700,15,65,8,0,62,63,63,64,65,64,65,70,64
44700,16,66,8,0,62,64,64,65,65,64,66,71,64
44700,17,66,8,0,63,64,64,65,66,64,66,71,65
44700,18,67,8,0,63,64,64,65,66,65,67,72,66
44700,19,67,8,0,63,65,65,66,66,65,67,73,66
44800,9,63,9,0,60,61,61,62,62,62,62,66,60
44800,10,63,8,0,61,62,62,62,63,62,63,67,61
44800,11,64,8,0,61,62,62,63,63,62,63,67,61
44800,12,64,8,0,61,62,62,63,64,63,64,68,62
44800,13,65,8,0,62,63,63,63,64,63,64,69,62
44800,14,65,8,0,62,63,63,64,64,63,65,69,63
44800,15,65,8,0,62,63,63,64,65,64,65,70,64
44800,16,66,8,0,62,64,64,65,65,64,66,71,64
44800,17,66,8,0,63,64,64,65,66,64,66,71,65
44800,18,67,8,0,63,64,64,65,66,65,67,72,65
44800,19,67,8,0,63,64,65,66,66,65,67,73,66
44900,9,63,9,0,60,61,61,62,62,62,62,66,60
44900,10,63,8,0,61,62,62,62,63,62,63,67,61
44900,11,64,8,0,61,62,62,63,63,62,63,67,61
44900,12,64,8,0,61,62,62,63,64,63,64,68,62
44900,13,65,8,0,62,63,63,63,64,63,64,69,62
44900,14,65,8,0,62,63,63,64,64,63,65,69,63
44900,15,65,8,0,62,63,63,64,65,64,65,70,64
44900,16,66,8,0,62,64,64,65,65,64,66,71,64
44900,17,66,8,0,63,64,64,65,66,64,66,71,65
44900,18,67,8,0,63,64,64,65,66,65,67,72,65
44900,19,67,8,0,63,64,65,66,66,65,67,72,66
45000,9,63,9,0,60,61,61,62,62,62,62,66,60
45000,10,63,8,0,61,62,62,62,63,62,63,67,61
45000,11,64,8,0,61,62,62,63,63,62,63,67,61
45000,12,64,8,0,61,62,62,63,64,63,64,68,62
45000,13,64,8,0,62,63,63,63,64,63,64,69,62
